50 acid : 500 3,6-diethyloctane
Hexanoic acid loading
Loading in micropore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
4.051446e-04, 3.636291e-01, 3.283731e-05, 1.911738e-02,
5.547888e-04, 4.040323e-01, 3.493787e-05, 6.953459e-03,
1.354047e-02, 4.533096e-01, 8.014647e-04, 1.102705e-02,
1.425779e-02, 4.484028e-01, 2.068713e-03, 1.093524e-02,
1.277575e-02, 4.534140e-01, 1.447126e-03, 1.261613e-02,
1.174913e-02, 4.611397e-01, 7.577180e-04, 1.441605e-02,
1.192614e-02, 4.588429e-01, 1.015823e-03, 8.359263e-03,
Loading in surface
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
4.051446e-04, 2.259016e-01, 3.283731e-05, 1.222793e-02,
5.547888e-04, 3.109617e-01, 3.493787e-05, 1.112870e-02,
1.354047e-02, 3.309017e-01, 8.014647e-04, 2.402351e-02,
1.425779e-02, 3.382214e-01, 2.068713e-03, 1.919598e-02,
1.277575e-02, 3.377166e-01, 1.447126e-03, 2.582427e-02,
1.174913e-02, 3.238343e-01, 7.577180e-04, 3.172167e-02,
1.192614e-02, 3.306493e-01, 1.015823e-03, 1.538630e-02,
Loading in mesopore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
4.051446e-04, 2.409370e-03, 3.283731e-05, 1.391050e-03,
5.547888e-04, 1.044060e-02, 3.493787e-05, 1.911816e-03,
1.354047e-02, 1.231456e-02, 8.014647e-04, 2.883301e-03,
1.425779e-02, 1.499163e-02, 2.068713e-03, 1.311495e-03,
1.277575e-02, 1.392080e-02, 1.447126e-03, 3.028767e-03,
1.174913e-02, 1.284997e-02, 7.577180e-04, 2.271575e-03,
1.192614e-02, 1.338539e-02, 1.015823e-03, 3.591676e-03,
########
3,6-diethyloctane loading
Loading in micropore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.394579e-02, 1.242373e-02, 3.297427e-05, 1.157864e-03,
2.933347e-02, 1.900100e-02, 7.241457e-05, 1.832232e-03,
2.038202e+00, 2.129783e-02, 3.974782e-03, 3.770022e-03,
2.040582e+00, 2.651788e-02, 6.979431e-03, 1.576422e-03,
2.052207e+00, 2.338585e-02, 2.115510e-03, 4.248497e-03,
2.076899e+00, 2.484746e-02, 3.183061e-03, 3.308049e-03,
2.114474e+00, 2.265504e-02, 3.507313e-03, 2.680080e-03,
Loading in surface
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.394579e-02, 1.083570e+00, 3.297427e-05, 5.345903e-02,
2.933347e-02, 1.939472e+00, 7.241457e-05, 1.209434e-02,
2.038202e+00, 1.991720e+00, 3.974782e-03, 6.749153e-03,
2.040582e+00, 1.998787e+00, 6.979431e-03, 1.746337e-02,
2.052207e+00, 2.006864e+00, 2.115510e-03, 1.650305e-02,
2.076899e+00, 2.035891e+00, 3.183061e-03, 6.791497e-03,
2.114474e+00, 2.055831e+00, 3.507313e-03, 1.116014e-02,
Loading in mesopore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.394579e-02, 2.256776e-01, 3.297427e-05, 3.370461e-02,
2.933347e-02, 1.896442e+00, 7.241457e-05, 1.408458e-02,
2.038202e+00, 2.020926e+00, 3.974782e-03, 1.492215e-02,
2.040582e+00, 2.011288e+00, 6.979431e-03, 1.786034e-02,
2.052207e+00, 2.022264e+00, 2.115510e-03, 1.937139e-02,
2.076899e+00, 2.033508e+00, 3.183061e-03, 8.927160e-03,
2.114474e+00, 2.077947e+00, 3.507313e-03, 1.537864e-02,
