50 acid : 500 n-hexane
Hexanoic acid loading
Loading in micropore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
5.874779e-04, 2.346937e-01, 2.248261e-05, 9.851394e-03,
9.737294e-04, 2.445074e-01, 3.602037e-05, 6.896798e-03,
1.396181e-03, 2.368861e-01, 3.724238e-05, 4.159045e-03,
2.073754e-03, 2.007633e-01, 5.468558e-05, 3.584776e-03,
3.164037e-03, 1.721574e-01, 1.524910e-04, 1.558167e-02,
8.200792e-03, 1.653714e-01, 7.522502e-04, 8.204625e-03,
4.828371e-02, 1.412547e-01, 3.656306e-03, 9.547423e-03,
Loading in surface
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
5.874779e-04, 3.089425e-01, 2.248261e-05, 3.405116e-02,
9.737294e-04, 4.270676e-01, 3.602037e-05, 1.166533e-02,
1.396181e-03, 6.151086e-01, 3.724238e-05, 1.881214e-02,
2.073754e-03, 8.013827e-01, 5.468558e-05, 1.793845e-02,
3.164037e-03, 9.437386e-01, 1.524910e-04, 4.828971e-02,
8.200792e-03, 9.664550e-01, 7.522502e-04, 2.759758e-02,
4.828371e-02, 9.720078e-01, 3.656306e-03, 3.295105e-02,
Loading in mesopore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
5.874779e-04, nan, 2.248261e-05, nan,
9.737294e-04, nan, 3.602037e-05, nan,
1.396181e-03, 4.015616e-03, 3.724238e-05, 4.636834e-04,
2.073754e-03, 1.204685e-02, 5.468558e-05, 2.438934e-03,
3.164037e-03, 3.105410e-02, 1.524910e-04, 1.024310e-02,
8.200792e-03, 5.541550e-02, 7.522502e-04, 5.932007e-03,
4.828371e-02, 5.969882e-02, 3.656306e-03, 1.205280e-02,
########
Hexane loading
Loading in micropore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.338919e-02, 2.862678e-01, 2.000320e-05, 9.118228e-03,
2.724309e-02, 3.646731e-01, 2.484862e-05, 1.612617e-02,
5.615180e-02, 4.658378e-01, 1.222718e-05, 9.547994e-03,
1.177807e-01, 5.889267e-01, 1.717607e-04, 1.397065e-02,
2.604888e-01, 7.261097e-01, 3.262276e-04, 1.087928e-02,
7.226801e-01, 8.096306e-01, 6.662687e-03, 1.627151e-02,
2.674348e+00, 8.606827e-01, 2.112569e-02, 9.091892e-03,
Loading in surface
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.338919e-02, 1.342789e-01, 2.000320e-05, 2.023015e-02,
2.724309e-02, 2.713343e-01, 2.484862e-05, 1.336312e-02,
5.615180e-02, 5.237383e-01, 1.222718e-05, 1.417738e-02,
1.177807e-01, 1.017693e+00, 1.717607e-04, 2.933973e-02,
2.604888e-01, 1.703727e+00, 3.262276e-04, 2.548656e-02,
7.226801e-01, 2.223427e+00, 6.662687e-03, 3.632777e-02,
2.674348e+00, 2.361744e+00, 2.112569e-02, 3.488202e-02,
Loading in mesopore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.338919e-02, 2.248745e-02, 2.000320e-05, 4.965239e-03,
2.724309e-02, 5.006135e-02, 2.484862e-05, 7.698634e-03,
5.615180e-02, 1.373341e-01, 1.222718e-05, 1.421374e-02,
1.177807e-01, 3.959397e-01, 1.717607e-04, 1.856858e-02,
2.604888e-01, 1.277234e+00, 3.262276e-04, 5.385851e-02,
7.226801e-01, 2.697155e+00, 6.662687e-03, 4.950422e-02,
2.674348e+00, 2.966202e+00, 2.112569e-02, 2.504463e-02,
