50 acid : 500 n-tetradecane
Hexanoic acid loading
Loading in micropore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.105000e-03, 4.896412e-02, 5.552971e-05, 2.468352e-02,
2.102755e-03, 6.034384e-02, 1.369989e-04, 1.130814e-02,
5.038667e-02, 9.949426e-02, 5.756144e-03, 1.709726e-02,
4.982811e-02, 1.011647e-01, 4.599221e-03, 1.091928e-02,
4.745941e-02, 1.087860e-01, 1.529312e-03, 1.572130e-02,
5.451003e-02, 7.955365e-02, 5.315843e-03, 2.366108e-02,
4.623397e-02, 1.100388e-01, 2.233189e-03, 8.375546e-03,
Loading in surface
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.105000e-03, 4.969835e-01, 5.552971e-05, 3.591861e-02,
2.102755e-03, 5.817912e-01, 1.369989e-04, 7.993321e-02,
5.038667e-02, 9.076448e-01, 5.756144e-03, 4.458344e-03,
4.982811e-02, 9.134501e-01, 4.599221e-03, 2.970550e-02,
4.745941e-02, 9.099165e-01, 1.529312e-03, 4.510270e-02,
5.451003e-02, 9.306136e-01, 5.315843e-03, 5.049279e-02,
4.623397e-02, 9.245559e-01, 2.233189e-03, 2.418210e-02,
Loading in mesopore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.105000e-03, 2.221974e-02, 5.552971e-05, 2.663658e-03,
2.102755e-03, 2.998327e-02, 1.369989e-04, 4.415149e-03,
5.038667e-02, 5.273842e-02, 5.756144e-03, 7.586102e-03,
4.982811e-02, 5.032905e-02, 4.599221e-03, 7.062615e-03,
4.745941e-02, 5.032905e-02, 1.529312e-03, 3.934484e-03,
5.451003e-02, 6.023424e-02, 5.315843e-03, 1.221815e-02,
4.623397e-02, 4.684885e-02, 2.233189e-03, 5.980138e-03,
########
Tetradecane loading
Loading in micropore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.356421e-02, 5.075982e-01, 5.929038e-05, 2.253227e-02,
2.952267e-02, 5.212747e-01, 1.845836e-04, 1.103446e-02,
1.776686e+00, 4.948613e-01, 4.847640e-03, 1.766570e-02,
1.780672e+00, 4.968449e-01, 6.718962e-03, 1.103841e-02,
1.791418e+00, 4.914160e-01, 1.431273e-03, 1.063611e-02,
1.801195e+00, 5.137579e-01, 4.571031e-03, 2.298983e-02,
1.833327e+00, 4.853608e-01, 2.558581e-03, 1.476565e-02,
Loading in surface
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.356421e-02, 1.379893e+00, 5.929038e-05, 2.739369e-02,
2.952267e-02, 1.415482e+00, 1.845836e-04, 1.951199e-02,
1.776686e+00, 1.251167e+00, 4.847640e-03, 2.753287e-02,
1.780672e+00, 1.217345e+00, 6.718962e-03, 2.060922e-02,
1.791418e+00, 1.254196e+00, 1.431273e-03, 3.697439e-02,
1.801195e+00, 1.231984e+00, 4.571031e-03, 3.822150e-02,
1.833327e+00, 1.276659e+00, 2.558581e-03, 1.949239e-02,
Loading in mesopore
Fluid density (molec/nm^3), Loading (molec/nm^3), dFluid density (molec/nm^3), dLoading (molec/nm^3),
1.356421e-02, 1.820145e+00, 5.929038e-05, 1.541355e-02,
2.952267e-02, 1.879576e+00, 1.845836e-04, 1.378370e-02,
1.776686e+00, 1.824696e+00, 4.847640e-03, 2.394451e-02,
1.780672e+00, 1.826034e+00, 6.718962e-03, 1.085125e-02,
1.791418e+00, 1.838617e+00, 1.431273e-03, 2.387257e-02,
1.801195e+00, 1.849057e+00, 4.571031e-03, 1.455257e-02,
1.833327e+00, 1.878773e+00, 2.558581e-03, 1.992580e-02,
